time,u,v,r,p,x,y,psi,phi,δ,nps,x_bow,y_bow,x_stern,y_stern
68.61435726210351,0.4819642269197217,-0.13979038442652406,0.11054292426474634,8.082920351871416e-06,8.973391830664951,5.962250679563054,8.227369920186097,-0.07009756559277507,0.6108652381980153,13.2,8.415837305837966,7.385432046025162,9.530946355491936,4.539069313100946
68.86477462437395,0.4819619216955446,-0.13978986218022255,0.11054248299337675,-9.233067118767085e-06,8.960230058770955,6.087221521718293,8.255051732179163,-0.07009728692162369,0.6108652381980153,13.2,8.363497934732276,7.4944254949006766,9.556962182809634,4.6800175485359095
69.1151919866444,0.48195966905762927,-0.13978943625800164,0.11054216910206059,-2.0503194886879905e-05,8.943614481474649,6.211779619647558,8.282733451786067,-0.07010060226121506,0.6108652381980153,13.2,8.308162122968206,7.601928011031945,9.579066839981092,4.821631228263171
69.36560934891486,0.48195746793546973,-0.13978911180348041,0.1105419927839263,-2.226820058496321e-05,8.92355788653113,6.335829555524701,8.310415106417882,-0.0701061107236611,0.6108652381980153,13.2,8.249872284519963,7.707857237331031,9.597243488542297,4.963801873718372
69.61602671118531,0.4819553254194984,-0.1397888632869145,0.11054191950727822,-1.4350080356647856e-05,8.900075687063342,6.45927632673388,8.33809672308015,-0.07011164156876756,0.6108652381980153,13.2,8.188673087714404,7.812132043963022,9.61147828641228,5.106420609504738
69.86644407345575,0.48195325990765453,-0.1397886220091862,0.11054185168752627,-1.3201899612972628e-06,8.873185914212,6.582025374405157,8.365778327081804,-0.07011401199434295,0.6108652381980153,13.2,8.124611427410843,7.914672547407218,9.621760401013157,5.249378201403097
70.11686143572621,0.48195127702013263,-0.13978835145598623,0.11054173518007054,1.1453725515327093e-05,8.842909186579105,6.703982664014373,8.393459906886237,-0.07011312736129659,0.6108652381980153,13.2,8.05773641850122,8.015400207845822,9.62808195465699,5.392565120182923
70.36727879799666,0.4819493804528587,-0.13978802457260306,0.11054153000219522,2.0080206899390454e-05,8.809268719703118,6.8250547733284606,8.42114145507446,-0.07010887893464014,0.6108652381980153,13.2,7.988099326916885,8.114237878380294,9.630438112489351,5.535871668276626
70.61769616026712,0.48194756472922873,-0.1397876413210549,0.11054123385964991,2.1487743897578956e-05,8.77229029095425,6.94514897109237,8.448822946341249,-0.07010294889181427,0.6108652381980153,13.2,7.9157535412594004,8.211109889297266,9.628827040649101,5.679188052887474
70.86811352253756,0.4819458154968507,-0.13978723443539948,0.11054089196804971,1.5789187163554705e-05,8.732002241548958,7.0641732549012985,8.47650435288506,-0.07009801266487276,0.6108652381980153,13.2,7.8407545323395995,8.305942062219742,9.623249950758318,5.822404447582855
